filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled
sr18e_alp_ovl.bmp_472bed0a443e29c45de18a81421d2ee0,5c10df761e87b2d339dbafefcd57f8aba2c0da2e,3a8be487a256b44b51866efd5208f4e93ff91923,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr18j_alp_ovl.bmp,ff00fd729c8f33838c7343d4e231a28a78ae9ae3,15643782ce2ec8e8c1448b142b29d16213158246,false,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
sr19e_alp_ovl.bmp,96de009980bb58eb3455876ce90b9943cd22e8ee,8303b6431bf634952f27010b3ec6b3767a8b2800,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr19j_alp_ovl.bmp,42dd5900236f265b2562c6cd0ea44a1b457f16a1,080ca6fed04b6ef46c2bc7d95068c7590881ca6c,false,mc textures\tri with alpha\bp_remade\no_mip_fixes\ui,false,true
sr20e_alp_ovl.bmp,0037b0fad5ba7fc1f51013984e5410548fc2c327,90b02d20f38a7b9ba695c5b14f12d4cad1641c4d,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr21e_alp_ovl.bmp,2b235df1b455688e4214e41f7a290dd1a9c209fa,0242945e4d72fb9455435dae121a1ef02720c1f1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr22e_alp_ovl.bmp,2801fcd35baae890185ba95abc31b4259ebf1d50,bbc442f9b34798cf3938ec0717e43dde9ffe37f4,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr23e_alp_ovl.bmp,a2cd8cab3d4d960de16600e83e4679f0ea1ed51c,421e1e15cdac34dc46fe8486253ef2ebedbab141,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr24e_alp_ovl.bmp,494057bc189404942534e8e723564ceb3d9754f4,c1e6fb99f20b8acb5ad9134338d3939c5d7fbdd5,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
sr25e_alp_ovl.bmp,fdbad7c3b461dcf8b1597a7d005395685ab32f81,fd0c2c1df1e4c438952ad83b7e2fb60e9bc5d5ae,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
stin_alp_ovl.bmp,b00e2308aca2132aa75a67849f450764cd9c3e72,293e62530fa2099e6343078a04eb4180388e62d1,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
stun_alp_ovl.bmp,a10989204a8c93b75b30faa484280e625f75b8cf,03465879ffa9e12fba52c3462470ba70d07b7666,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
styp_alp_ovl.bmp,03d4ba145cff8e6837da0c649dec84acdba56597,32a253496939aa8f376798db60eb778e7b14ba3a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
tgl_alp_ovl.bmp,c9c6927f52c72bc1256a7c28cc5c069596373629,ea7bff8aa23322fae883e5d1a9d3f5d34a950c2c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
title_logo_blue_alp_ovl.bmp,7fb4bab5ca721c7c35b3f6514f1cfe788bfc7d87,5a83ecee6b3cd651668613cf5cf31d1e595d986a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
title_logo_mono_alp_ovl.bmp,65d6e77600647861196517e562c93291caeb9765,ed6b45fefa185ea64d11695afd66568894e41653,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
title_mgs2_alp_ovl.bmp,3912b13da68af4403c040fd2ef5a3f0032bc0fc6,89b20da67119022851531b654fa92bb241e3d13a,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
usp_alp_ovl.bmp,31eb3d95e46d5154efc1f9b1633f1229d20c53ab,1f6c309b76cffd2350b8a47ca1e6345a5270dd6f,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
usp_sp2_alp_ovl.bmp,04cde23764f464bdc48ebc98d254abab0b9c05ca,294807baa69a33e0dd3b56689c52c4fa1c730e39,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
usp_sp_alp_ovl.bmp,544369ce4bf763435538ac95d094fd1ddc1563df,0e6a7aa9d7deb267dd092119b188b16f72d3236c,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
w24c_over_mrs_alp_ovl.bmp,781f71baf75fdce9e9787899184514a31696546f,7694ebae867c6b0483eaacbdaff5352f5a733767,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
w24c_over_oba_alp_ovl.bmp,2b87c4b6949f0a6bad55d281040c6597b72d329b,b47c59fe2422d25cee05acdc649d72c34a46d97f,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
w24c_overguy_alp_ovl.bmp,862101897ae961a31ca3025a7ec92bd488fab35d,46cfaf6cfa3172dffe392a2c6d95780a3db87fe0,false,mc textures\OPAQUE\bp_remade\no_mip_fixes\ui,true,true
wig1_alp_ovl.bmp,d6a005679b57bf5a23d5cef8ed780f41a24df39d,9057e922b8553832978a4bdc74251f92a6e6f1e2,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
wig2_alp_ovl.bmp,def21e66fb9ba72f1432c372391439a5d80005ac,db954f7f7750635b34b7299e0383a0b041b673d0,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
wpb_alp_ovl.bmp,e97007ffcefa635fa8fb01657265d407d30815c5,7b9f94631a200f6eabc1563dd9904ae80df734c9,false,mc textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true
